tempmax,tempmin,temp,dew,humidity,sealevelpressure,solarenergy,windspeed,winddir,cloudcover,precipitation,datetime,month_sin,month_cos,season_sin,season_cos,winddir_sin,winddir_cos,orographic_precipitation_potential,valley_temperature_inversion_index,urban_heat_island_effect_refined
0.014573244525578483,-0.07891539289806879,-0.2666207438504608,-0.3657600474522474,-0.6337718362134587,-1.7168017713175008,1.1472336835667047,1.749072364875898,-0.5959017988749692,0.5779122635365959,1.6107635693436297,2021-04-01,0.87,-0.5,0.95,0.31,-0.05,-1.0,-57.53,0.02,12.49
0.014573244525578483,-0.5633294402160827,-0.28854056010379464,-1.257043329605033,-1.91298649685427,-0.7398610007990122,1.8340067884659776,0.9435338730384161,-0.5162346126815118,-0.5340254885064691,-0.733470732197844,2021-04-02,0.87,-0.5,0.95,0.31,-0.13,-0.99,-88.13,0.04,22.9
0.2623590812541713,-0.7171515345701772,-0.22242787089613217,-2.003039188763324,-2.4021391237229737,-0.03181995504669931,1.7529097141593781,0.6811205863843269,-0.2677595843639486,-0.30131584018861585,-0.733470732197844,2021-04-03,0.87,-0.5,0.95,0.31,-0.37,-0.93,-180.0,0.06,32.48
0.2623590812541713,-0.7171515345701772,-0.33202829462206096,-1.8969264419638818,-2.4351871135724097,0.08314888315788363,1.9761097676377704,0.2954749932391263,-0.950415465576695,-0.7602996929340835,-0.733470732197844,2021-04-04,0.87,-0.5,0.95,0.31,0.33,-0.94,138.77,0.06,30.23
0.2623590812541713,-0.7171515345701772,-0.35359675051064315,-1.3915205953482859,-2.093320447972492,0.5551974597620507,2.15914808977659,0.6811205863843269,-0.6695685713684488,-1.0893343080435396,-0.733470732197844,2021-04-05,0.87,-0.5,0.95,0.31,0.03,-1.0,18.53,0.05,23.97
0.2623590812541713,-0.5633294402160827,-0.23352032801969957,-1.0199314217774802,-1.846317300534591,0.38773842626885935,1.935485390016693,-0.472025091531394,1.827415971395493,-0.6606422358645061,-0.733470732197844,2021-04-06,0.87,-0.5,0.95,0.31,-0.8,0.61,-374.7,0.04,20.62
0.5206237246086514,-0.40565923058062076,0.0409216542280857,-0.5739332482890694,-1.529045007901396,0.48313031464261014,1.6314097220725536,-0.9614772386722648,-0.1751811870544743,-1.0893343080435396,-0.733470732197844,2021-04-07,0.87,-0.5,0.95,0.31,-0.45,-0.89,-207.44,0.03,17.87
0.7895641789617972,-0.07891539289806879,0.2829423742238143,-0.643005801423654,-1.6653518529048887,-0.05467014575381169,1.894879767021669,1.3869911865369187,1.3038239311919901,-0.2534529735602723,-0.733470732197844,2021-04-08,0.87,-0.5,0.95,0.31,-0.98,0.22,-855.64,0.04,20.57
0.7895641789617972,-0.24417650524282836,0.005670905268665482,-0.8149697013380679,-1.6422541052441793,0.2931380594194337,2.0167527690086735,1.749072364875898,1.1252167332524,0.37968096043527194,-0.733470732197844,2021-04-09,0.87,-0.5,0.95,0.31,-1.0,0.07,-1001.97,0.04,20.15
0.7895641789617972,-0.40565923058062076,0.07644524167867013,-1.1387644962146284,-1.9819229160948668,0.6277160617723944,2.2202426803047763,0.2954749932391263,1.4766563050788377,-1.2063165187849916,0.5997001599797378,2021-04-10,0.87,-0.5,0.95,0.31,-0.93,0.36,-516.18,0.05,24.78
1.0693767274890889,-0.24417650524282836,0.295366472168353,-1.4501141701524032,-2.388551970430159,0.7006888146541299,2.2813774932252464,-0.9614772386722648,0.6022166001227937,-0.7696683759031294,-0.733470732197844,2021-04-11,0.87,-0.5,0.95,0.31,-0.93,-0.37,-290.3,0.06,30.24
