tempmax,tempmin,temp,dew,humidity,sealevelpressure,solarenergy,windspeed,winddir,cloudcover,precipitation_lag_2_days,precipitation_lag_1_days,precip_rolling_mean_3_days,precipitation,datetime,month_sin,month_cos,season_sin,season_cos,winddir_sin,winddir_cos,season
0.0020557782146647,0.2377538766448377,0.2896488183516512,0.4746852639241276,0.2777618758963371,0.419038081553898,-0.679595833376256,0.3071133215112537,0.2837368496738426,0.6749542921983284,-0.7037847239774818,-0.4318225217419017,-0.8442034506626069,-0.7037623901697014,2018-10-03,-0.87,0.5,-0.95,0.31,-0.78,-0.63,Autumn
0.0020557782146647,0.4152537323319564,0.189890291632591,0.3320930389906958,0.0119032667497388,0.7571253554634474,0.0728397558111468,0.9530107778981188,-0.1792475167812258,0.8295396055717608,-0.4318095257252624,-0.7037792381459862,-0.8442034506626069,-0.7037623901697014,2018-10-04,-0.87,0.5,-0.95,0.31,-0.44,-0.9,Autumn
0.0020557782146647,0.2377538766448377,0.1164689754375867,0.3143238064080063,0.177601112679519,0.8801925544216969,-0.1458596689357812,-0.4599626065569748,0.116609724268748,0.4498794170865667,-0.7037847239774818,-0.7037792381459862,-0.8442034506626069,-0.7037623901697014,2018-10-05,-0.87,0.5,-0.95,0.31,-0.67,-0.74,Autumn
0.0020557782146647,0.2377538766448377,0.0204202478330291,0.2522284152931724,0.2074389494349511,0.7326597667333263,0.1924101672887687,-0.0468539984741846,-1.4681757513283156,0.1422809702438989,-0.7037847239774818,-0.7037792381459862,-0.9042611951252396,-0.7037623901697014,2018-10-06,-0.87,0.5,-0.95,0.31,0.81,-0.59,Autumn
0.0020557782146647,0.0643434455695925,-0.0502431873940135,0.1196798920650862,-0.0072145851736754,0.586893318762703,0.1326009044483293,0.6916833374257519,0.0850525554313916,0.1928025684858504,-0.7037847239774818,-0.7037792381459862,-0.9042611951252396,-0.7037623901697014,2018-10-07,-0.87,0.5,-0.95,0.31,-0.65,-0.76,Autumn
-0.2404215837957564,-0.1049531350860146,-0.1654268222031659,-0.1171055752953477,-0.4254428754293483,0.3241757657492015,-0.026653067302443,-0.4599626065569748,1.0998629081509177,-0.453451406517624,-0.7037847239774818,-0.7037792381459862,-0.9042611951252396,-0.7037623901697014,2018-10-08,-0.87,0.5,-0.95,0.31,-1.0,0.04,Autumn
0.0020557782146647,-0.1049531350860146,-0.1082375848094486,0.031708398857234,-0.0546650185703768,0.3952509396759248,0.3321479529668308,-0.9502491453609068,-0.293083911116306,-0.7231436985331055,-0.7037847239774818,-0.7037792381459862,-0.9042611951252396,-0.7037623901697014,2018-10-09,-0.87,0.5,-0.95,0.31,-0.34,-0.94,Autumn
0.0020557782146647,-0.1420133972857624,-0.0385472293990274,0.2699545244369004,0.4006122944814494,0.5386935378096374,-0.126006169816291,0.3071133215112537,0.0112686300529996,0.6521934004240201,-0.7037847239774818,-0.7037792381459862,-0.9042611951252396,-0.431938729121177,2018-10-10,-0.87,0.5,-0.95,0.31,-0.59,-0.8,Autumn
0.2571051500193169,0.2377538766448377,0.189890291632591,0.2699545244369004,-0.1388418270150915,0.6838756891660099,0.1525320178554514,-0.0468539984741846,0.1669723453471293,1.0700493562048523,-0.7037847239774818,-0.4318225217419017,-0.8442034506626069,-0.7037623901697014,2018-10-11,-0.87,0.5,-0.95,0.31,-0.71,-0.71,Autumn
-0.2404215837957564,0.2377538766448377,0.0085615884160971,0.2699545244369004,0.2274309017872496,0.8062041016589614,-0.126006169816291,0.9530107778981188,0.0720928410768668,1.2217033262233934,-0.4318095257252624,-0.7037792381459862,-0.8442034506626069,-0.7037623901697014,2018-10-12,-0.87,0.5,-0.95,0.31,-0.64,-0.77,Autumn
0.0020557782146647,0.0643434455695925,0.0204202478330291,0.075654373826961,-0.212341396202962,0.6110659211063015,0.3921121816924403,0.9530107778981188,1.2258525884033726,0.5302785002426732,-0.7037847239774818,-0.7037792381459862,-0.8442034506626069,-0.7037623901697014,2018-10-13,-0.87,0.5,-0.95,0.31,-0.99,0.15,Autumn
0.0020557782146647,0.0643434455695925,-0.0385472293990274,0.04049120452565,-0.2486263792120498,0.3478198729442068,0.2921971159196429,-0.0468539984741846,0.5413293136373909,-0.6856191613903623,-0.7037847239774818,-0.7037792381459862,-0.9042611951252396,-0.7037623901697014,2018-10-14,-0.87,0.5,-0.95,0.31,-0.9,-0.43,Autumn
0.0020557782146647,-0.2701105412816215,-0.2106020070205633,-0.0121574915080738,-0.0262537025903467,0.6595570133008419,0.0728397558111468,0.6916833374257519,0.068393760120318,-0.1264058805518122,-0.7037847239774818,-0.7037792381459862,-0.9042611951252396,-0.7037623901697014,2018-10-15,-0.87,0.5,-0.95,0.31,-0.64,-0.77,Autumn
-0.2404215837957564,-0.1049531350860146,-0.1767685100675314,0.0668587981685174,0.1184642746203886,0.8308174471713459,-0.3440706891503661,0.9530107778981188,0.1128909811521142,1.0246435281473831,-0.7037847239774818,-0.7037792381459862,-0.9042611951252396,-0.7037623901697014,2018-10-16,-0.87,0.5,-0.95,0.31,-0.67,-0.74,Autumn
-0.2404215837957564,0.0643434455695925,-0.1197396780093019,0.0580664085184656,-0.0735078340371293,0.4906870387626059,-0.264857963373713,-0.4599626065569748,0.2970170162074479,0.7220752427322349,-0.7037847239774818,-0.7037792381459862,-0.9042611951252396,-0.7037623901697014,2018-10-17,-0.87,0.5,-0.95,0.31,-0.79,-0.62,Autumn
0.0020557782146647,-0.2701105412816215,-0.2106020070205633,0.0492772091940113,0.157809106609295,0.3952509396759248,0.6123606109013593,-0.0468539984741846,0.9894740957735768,-0.5523465726674953,-0.7037847239774818,-0.7037792381459862,-0.9042611951252396,-0.7037623901697014,2018-10-18,-0.87,0.5,-0.95,0.31,-1.0,-0.05,Autumn
0.0020557782146647,-0.2701105412816215,-0.2552679094263844,-0.1432691139594298,-0.2032218235469443,0.7571253554634474,0.7126647163610589,0.3071133215112537,1.1906038639123142,-0.5608850172633391,-0.7037847239774818,-0.7037792381459862,-0.9042611951252396,-0.7037623901697014,2018-10-19,-0.87,0.5,-0.95,0.31,-0.99,0.12,Autumn
-0.2404215837957564,-0.2701105412816215,-0.2663551235668706,-0.0471921737324364,-0.0262537025903467,1.155324584426509,0.732739492637768,-0.0468539984741846,1.1060272082244773,-0.7422399465678134,-0.7037847239774818,-0.7037792381459862,-0.9042611951252396,-0.7037623901697014,2018-10-20,-0.87,0.5,-0.95,0.31,-1.0,0.05,Autumn
-0.2404215837957564,-0.2701105412816215,-0.2552679094263844,-0.0209210112000394,0.0600431599573219,1.2314195310683351,0.5522347645755258,-0.4599626065569748,-0.0253754180357801,0.0290481087632958,-0.7037847239774818,-0.7037792381459862,-0.9042611951252396,-0.7037623901697014,2018-10-21,-0.87,0.5,-0.95,0.31,-0.57,-0.82,Autumn
-0.2404215837957564,-0.2701105412816215,-0.3754950343683506,-0.5063872668872605,-0.748520750604862,0.8801925544216969,0.5722719426557017,1.393941893776428,1.7324027786232366,-0.338391887783583,-0.7037847239774818,-0.7037792381459862,-0.9042611951252396,-0.7037623901697014,2018-10-22,-0.87,0.5,-0.95,0.31,-0.84,0.54,Autumn
-0.2404215837957564,-0.5879016616907872,-0.624780653322509,-0.7281017145431742,-0.8345562288176548,0.8554802332755785,0.3721190767332899,-1.6048453304868493,-2.654374048814302,0.3886674818811335,-0.7037847239774818,-0.7037792381459862,-0.9042611951252396,-0.7037623901697014,2018-10-23,-0.87,0.5,-0.95,0.31,0.1,1.0,Autumn
-0.6890357571527371,-0.7404796409858122,-0.6843620681955576,-0.6601398910701582,-0.6926157258522984,0.8801925544216969,0.652468210501716,0.3071133215112537,-0.4760066298253336,-0.5955189820130253,-0.7037847239774818,-0.7037792381459862,-0.9042611951252396,-0.7037623901697014,2018-10-24,-0.87,0.5,-0.95,0.31,-0.16,-0.99,Autumn
-0.470671186910896,-0.8888068145794094,-0.7428657079058797,-0.574863760904167,-0.320271683761382,1.436589332911383,0.2522667756433024,-0.0468539984741846,1.4564620388763572,-0.0463982292608088,-0.7037847239774818,-0.7037792381459862,-0.9042611951252396,-0.7037623901697014,2018-10-25,-0.87,0.5,-0.95,0.31,-0.94,0.33,Autumn
-0.2404215837957564,-0.7404796409858122,-0.6646217999494477,-0.7619952547677978,-0.7879018682114177,1.8836366585128048,0.4521213659071507,0.6916833374257519,1.6892373694232774,-1.0703576731707585,-0.7037847239774818,-0.7037792381459862,-0.9042611951252396,-0.7037623901697014,2018-10-26,-0.87,0.5,-0.95,0.31,-0.86,0.51,Autumn
-0.2404215837957564,-0.8888068145794094,-0.654706652891363,-0.8633218379800052,-0.9706060992915267,2.04508109294224,0.5121748360425388,-0.0468539984741846,1.1204234543622846,-0.9574088605076652,-0.7037847239774818,-0.7037792381459862,-0.9042611951252396,-0.7037623901697014,2018-10-27,-0.87,0.5,-0.95,0.31,-1.0,0.06,Autumn
-0.2404215837957564,-0.8888068145794094,-0.6347861217875405,-0.7619952547677978,-0.8957444971227274,1.8836366585128048,0.4121102815324731,-0.0468539984741846,-0.6019957105978049,-0.7909886906693373,-0.7037847239774818,-0.7037792381459862,-0.9042611951252396,-0.7037623901697014,2018-10-28,-0.87,0.5,-0.95,0.31,-0.03,-1.0,Autumn
-0.2404215837957564,-0.7404796409858122,-0.5436464676572582,-0.5320923705423884,-0.6276158096604935,1.5664993242425649,0.272229370382554,-0.0468539984741846,-0.6774028222872978,-0.7231436985331055,-0.7037847239774818,-0.7037792381459862,-0.9042611951252396,-0.7037623901697014,2018-10-29,-0.87,0.5,-0.95,0.31,0.05,-1.0,Autumn
0.0020557782146647,-0.5879016616907872,-0.4076266692705552,-0.4720647821010593,-0.6764768789689884,1.750570629462374,0.6123606109013593,-0.0468539984741846,2.3308773533746283,-0.9574088605076652,-0.7037847239774818,-0.7037792381459862,-0.9042611951252396,-0.7037623901697014,2018-10-30,-0.87,0.5,-0.95,0.31,-0.51,0.86,Autumn
0.2571051500193169,-0.5879016616907872,-0.3754950343683506,-0.5834074226758748,-0.8729347324469146,1.8302505868117225,0.5923138990579594,0.3071133215112537,1.8322125959565,-1.0703576731707585,-0.7037847239774818,-0.7037792381459862,-0.9042611951252396,-0.7037623901697014,2018-10-31,-0.87,0.5,-0.95,0.31,-0.8,0.6,Autumn
0.2571051500193169,-0.7404796409858122,-0.1993560606486773,-0.6345946163670794,-1.24562319630797,0.021091651155905,1.094852511058346,0.6916833374257519,0.5199177710074907,-1.0703576731707585,-0.7037847239774818,1.67801826223918,0.9269664957251176,1.4170511128187668,2019-04-01,0.87,-0.5,0.95,0.31,-0.89,-0.45,Spring
0.0020557782146647,-0.5879016616907872,-0.1767685100675314,-0.8633218379800052,-1.696160136608594,-0.0018957091441772,1.6405743234594554,-0.0468539984741846,0.6767076025373,-1.0703576731707585,1.6780326129298733,1.41759180962747,1.0904789540297304,-0.7037623901697014,2019-04-02,0.87,-0.5,0.95,0.31,-0.95,-0.32,Spring
0.0020557782146647,-0.4311024882853161,-0.1880782422749432,-0.2736396537300408,-0.7405895185846718,0.1833053711990261,0.9941227906239776,0.9530107778981188,-0.1180631011404844,-0.3457873987888193,1.4176327205813084,-0.7037792381459862,1.0904789540297304,-0.7037623901697014,2019-04-03,0.87,-0.5,0.95,0.31,-0.49,-0.87,Spring
-0.470671186910896,-0.0583404030242169,-0.1654268222031659,0.1637844204634151,0.2676554959211348,0.4428730842766792,0.4321133512023403,1.185475898105714,-0.7188955850297274,-0.4857036717204358,-0.7037847239774818,-0.7037792381459862,0.3267741715995699,-0.0240049350183574,2019-04-04,0.87,-0.5,0.95,0.31,0.09,-1.0,Spring
-0.470671186910896,0.0643434455695925,-0.2218161232309945,0.2965668549377457,0.8988469106334612,0.4667560394291945,-0.1061469194039182,-0.0468539984741846,1.2383184583827958,0.4176471395505232,-0.7037847239774818,-0.0237131120628058,-0.7151696477992142,1.3426182180849455,2019-04-05,0.87,-0.5,0.95,0.31,-0.99,0.16,Spring
-1.4504431433519072,-0.2701105412816215,-0.7234836840507998,0.102060173878576,1.807023151558348,0.3952509396759248,-0.4824547501647339,-1.6048453304868493,-1.9193749907723412,0.4338791267999429,-0.023677278075875,1.343170258156084,0.2721365657102282,1.7139015606936066,2019-04-06,0.87,-0.5,0.95,0.31,1.0,-0.03,Spring
-0.8958564657139562,-0.0863463363462309,-0.4815148007335,-0.0471921737324364,0.4213709005302565,0.3241757657492015,0.0131275160900193,-0.0468539984741846,-1.8828579970222348,0.4176471395505232,1.343215829904701,1.7143296242527892,1.171970617845812,1.480845021782498,2019-04-07,0.87,-0.5,0.95,0.31,1.0,-0.08,Spring
-0.2404215837957564,-0.5447685225911316,-0.232998451128955,-0.0821749646793881,-0.1573332278297355,-0.2517241910447977,1.0344017872160467,-0.4599626065569748,0.3179254114173959,-0.6131300841871001,1.714338241786495,1.4813719060184798,1.268401457468396,-0.7037623901697014,2019-04-08,0.87,-0.5,0.95,0.31,-0.8,-0.6,Spring
-0.6890357571527371,-0.1049531350860146,-0.3430825858654879,-0.0209210112000394,0.2374569415509491,-0.2517241910447977,0.3921121816924403,0.9530107778981188,-1.407039192019785,-0.1520094879765858,1.481407990363074,-0.7037792381459862,1.1990213575877438,1.6019814069770029,2019-04-09,0.87,-0.5,0.95,0.31,0.76,-0.65,Spring
0.0020557782146647,-0.1420133972857624,0.0323115726078195,0.1108684506620862,-0.2576493752743043,0.2535280582673881,1.1755128711748066,-0.9502491453609068,0.1147501484594507,0.212442710107186,-0.7037847239774818,1.6024688005280143,0.9895954687571054,-0.7037623901697014,2019-04-10,0.87,-0.5,0.95,0.31,-0.67,-0.74,Spring
0.0020557782146647,0.0643434455695925,0.1775705280764223,0.2256624990481939,-0.212341396202962,0.1367251670363069,0.8331819736208604,0.6916833374257519,-0.0235471590678882,-0.6949180843851646,1.6024930226257383,-0.7037792381459862,0.7052640025978998,-0.7037623901697014,2019-04-11,0.87,-0.5,0.95,0.31,-0.57,-0.82,Spring
0.2571051500193169,0.2377538766448377,0.3530879058056802,0.3676682212107743,-0.129566930269507,0.159991836967119,0.672529053600909,-0.4599626065569748,0.270476300180365,-0.1520094879765858,-0.7037847239774818,-0.7037792381459862,0.7052640025978998,-0.7037623901697014,2019-04-12,0.87,-0.5,0.95,0.31,-0.77,-0.64,Spring
0.5250722786995131,0.4152537323319564,0.4563495564850771,0.4211223184127234,-0.1202725488189539,0.159991836967119,0.9136170391843276,0.3071133215112537,1.5073539141512862,0.0624428212332953,-0.7037847239774818,-0.7037792381459862,-0.9042611951252396,0.7129136162638766,2019-04-13,0.87,-0.5,0.95,0.31,-0.93,0.37,Spring
0.5250722786995131,0.257274574363446,0.2022433032025405,0.5373118462081581,0.6877541431546391,0.1367251670363069,1.0545477497744986,-0.0468539984741846,-1.5723884090062057,0.3015941229692693,-0.7037847239774818,0.7134281426522487,-0.3755324132905907,1.3426182180849455,2019-04-14,0.87,-0.5,0.95,0.31,0.88,-0.48,Spring
0.2571051500193169,0.2377538766448377,0.2022433032025405,0.5104539601127118,0.655109503021544,-0.0248368290242687,1.0344017872160467,1.185475898105714,-0.2042987323269676,0.4176471395505232,0.7134859915431042,1.343170258156084,0.3916933464512136,-0.7037623901697014,2019-04-15,0.87,-0.5,0.95,0.31,-0.42,-0.91,Spring
0.8063043800019083,-0.0583404030242169,0.3786997639008407,0.4389645801021214,0.1086778075479355,0.277029949086519,1.094852511058346,1.393941893776428,1.5371354769975991,-0.0463982292608088,1.343215829904701,-0.7037792381459862,0.3916933464512136,1.6647636225759448,2019-04-16,0.87,-0.5,0.95,0.31,-0.92,0.4,Spring
0.0020557782146647,0.0643434455695925,-0.0150579010727513,0.075654373826961,-0.1849245779656249,0.7571253554634474,-0.3242766333912497,-0.0468539984741846,1.7043293428748254,0.1162269198013204,-0.7037847239774818,1.6652213235425224,1.039725325397905,1.6019814069770029,2019-04-17,0.87,-0.5,0.95,0.31,-0.86,0.52,Spring
0.2571051500193169,-0.2519649306851735,0.0681819557555678,-0.3342211304529402,-1.1008595915040291,0.3952509396759248,1.3976702222998434,0.3071133215112537,1.141020759830996,-0.8825557581508023,1.6652375218123927,1.6024688005280143,1.1659133515048186,-0.7037623901697014,2019-04-18,0.87,-0.5,0.95,0.31,-1.0,0.08,Spring
0.2571051500193169,-0.4311024882853161,-0.3539180068288569,-0.3342211304529402,-0.4340834413200506,0.0672054477409721,1.276432185727454,1.393941893776428,-1.4639428909254202,-0.8825557581508023,1.6024930226257383,-0.7037792381459862,1.1659133515048186,1.7776787922698898,2019-04-19,0.87,-0.5,0.95,0.31,0.81,-0.59,Spring
0.0020557782146647,-0.5879016616907872,-0.2884347312487166,-0.3773917301906302,-0.7166855180195968,-0.1841373485451307,1.2966283918834651,1.185475898105714,-0.5478149472120444,-0.5694710578081875,-0.7037847239774818,1.778055091797386,1.4449304713489992,1.7870180527811517,2019-04-20,0.87,-0.5,0.95,0.31,-0.09,-1.0,Spring
0.0020557782146647,-0.1049531350860146,-0.2441490325720201,-0.0734341474952345,-0.1757468742201146,-0.3856777605483159,0.7729028280634063,0.3071133215112537,-2.116216484688013,-0.6309419703528261,1.77805116739364,1.7873847509530558,1.5918541599560123,-0.7037623901697014,2019-04-21,0.87,-0.5,0.95,0.31,0.96,0.27,Spring
-0.2404215837957564,-0.0863463363462309,-0.2552679094263844,0.0668587981685174,0.287888378524829,-0.1388519133104437,0.9538611571319164,1.185475898105714,-0.8690892306487682,-0.2455671366805845,1.7873785792132073,-0.7037792381459862,1.5918541599560123,1.5829089774876357,2019-04-22,0.87,-0.5,0.95,0.31,0.25,-0.97,Spring
0.0020557782146647,-0.2519649306851735,-0.0150579010727513,0.1637844204634151,0.0407279385472961,0.277029949086519,0.5923138990579594,-0.0468539984741846,-1.10069193786733,-0.5186605247009048,-0.7037847239774818,1.5834039674635008,1.4842602765732098,-0.7037623901697014,2019-04-23,0.87,-0.5,0.95,0.31,0.49,-0.87,Spring
